"otuids"	"ERR2210880"	"ERR2210890"	"ERR2210900"	"ERR2210980"	"ERR2210990"	"ERR2211000"	"ERR2211010"	"ERR2211020"	"ERR2211030"	"ERR2211060"	"ERR2211120"	"ERR2211180"	"ERR2211270"	"ERR2211280"	"ERR2211360"	"ERR2210881"	"ERR2210891"	"ERR2210901"	"ERR2210991"	"ERR2211001"	"ERR2211011"	"ERR2211021"	"ERR2211031"	"ERR2211041"	"ERR2211061"	"ERR2211081"	"ERR2211101"	"ERR2211181"	"ERR2211611"	"ERR2211631"	"ERR2210882"	"ERR2210892"	"ERR2210902"	"ERR2210992"	"ERR2211022"	"ERR2211032"	"ERR2211052"	"ERR2211062"	"ERR2211082"	"ERR2211092"	"ERR2211102"	"ERR2211272"	"ERR2211422"	"ERR2211532"	"ERR2210883"	"ERR2210893"	"ERR2210903"	"ERR2210983"	"ERR2211033"	"ERR2211063"	"ERR2211073"	"ERR2211083"	"ERR2211093"	"ERR2211103"	"ERR2211113"	"ERR2211183"	"ERR2211203"	"ERR2211623"	"ERR2211703"	"ERR2211713"	"ERR2211733"	"ERR2210894"	"ERR2210984"	"ERR2210994"	"ERR2211064"	"ERR2211074"	"ERR2211094"	"ERR2211104"	"ERR2211114"	"ERR2211244"	"ERR2211264"	"ERR2211274"	"ERR2211354"	"ERR2210895"	"ERR2210905"	"ERR2210985"	"ERR2210995"	"ERR2211005"	"ERR2211075"	"ERR2211085"	"ERR2211095"	"ERR2211105"	"ERR2211195"	"ERR2211245"	"ERR2211255"	"ERR2211265"	"ERR2211275"	"ERR2211345"	"ERR2211365"	"ERR2210896"	"ERR2210916"	"ERR2210986"	"ERR2210996"	"ERR2211026"	"ERR2211076"	"ERR2211086"	"ERR2211096"	"ERR2211106"	"ERR2211116"	"ERR2211186"	"ERR2211206"	"ERR2211256"	"ERR2211276"	"ERR2211516"	"ERR2211556"	"ERR2210877"	"ERR2210887"	"ERR2210897"	"ERR2210917"	"ERR2210977"	"ERR2210987"	"ERR2210997"	"ERR2211017"	"ERR2211027"	"ERR2211077"	"ERR2211087"	"ERR2211097"	"ERR2211107"	"ERR2211117"	"ERR2211177"	"ERR2211197"	"ERR2211267"	"ERR2211277"	"ERR2211337"	"ERR2210878"	"ERR2210898"	"ERR2210908"	"ERR2210918"	"ERR2210978"	"ERR2210998"	"ERR2211008"	"ERR2211018"	"ERR2211088"	"ERR2211118"	"ERR2211178"	"ERR2211248"	"ERR2211268"	"ERR2211278"	"ERR2210879"	"ERR2210889"	"ERR2210899"	"ERR2210919"	"ERR2210979"	"ERR2210989"	"ERR2210999"	"ERR2211009"	"ERR2211019"	"ERR2211029"	"ERR2211079"	"ERR2211119"	"ERR2211179"	"ERR2211189"	"ERR2211209"	"ERR2211269"	"ERR2211409"
"1107243"	32	3	11	17	23	24	85	15	12	17	12	4	6	4	0	23	19	23	7	44	17	22	1	12	9	3	15	0	0	0	40	10	24	23	17	11	31	3	2	14	7	3	0	0	47	6	9	25	11	19	1	7	26	10	3	2	4	0	0	0	0	87	17	18	3	5	7	106	16	5	4	0	0	34	23	6	17	43	2	1	47	32	0	8	3	6	3	0	0	50	18	8	61	2	0	14	10	53	14	0	3	9	0	0	0	38	61	5	18	2	9	6	14	3	5	15	52	8	13	3	4	0	2	0	37	11	12	10	9	46	46	22	10	11	17	5	11	6	59	83	16	26	0	6	16	43	20	4	1	5	0	0	3	7	0
"558911"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"539866"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"873887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"915265"	249	130	308	10	42	64	198	42	112	139	48	14	14	65	0	579	301	370	27	171	83	207	23	26	35	12	37	24	0	0	392	362	268	45	94	29	223	12	1	22	627	89	0	0	654	127	125	7	73	98	14	21	124	396	215	5	80	0	0	0	0	386	9	39	70	15	30	239	492	23	2	15	0	232	404	4	7	90	14	14	162	236	49	26	134	41	153	0	0	412	552	6	46	14	8	42	59	471	238	0	74	15	30	0	0	249	257	63	403	8	6	9	51	23	9	36	298	355	25	14	58	13	38	0	223	102	241	355	7	59	259	108	193	132	154	62	6	95	361	326	352	488	6	22	53	137	55	0	10	84	26	1	68	52	0
"532139"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1009440"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4447718"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"338140"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"254346"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"558264"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"415661"	0	0	0	60	99	55	240	349	245	104	111	57	24	115	0	1	0	1	51	83	71	302	21	357	18	99	651	34	0	0	4	0	0	148	107	27	843	6	52	137	396	17	0	0	1	0	0	326	62	60	181	180	802	396	32	24	153	0	0	0	0	0	115	71	289	105	657	265	26	141	150	8	0	0	0	51	308	1014	46	291	366	327	69	86	121	31	44	0	0	0	1	40	373	15	110	1071	123	275	193	3	195	19	35	0	0	2	0	0	1	28	132	194	211	40	67	133	306	481	26	32	367	45	110	0	0	2	0	2	105	296	168	767	481	690	1050	158	112	37	0	1	0	0	53	455	99	126	809	6	46	57	150	4	27	37	0
"4359497"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"113004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1081489"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4342317"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"539336"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"627435"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"226240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"303643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"772651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"544772"	70	25	353	6	20	18	53	3	10	16	419	4	13	6	0	170	111	403	16	23	22	56	35	5	11	6	7	1	0	0	105	157	365	25	17	83	7	3	3	3	4	14	0	0	162	80	148	5	66	15	2	9	27	7	233	4	4	0	0	0	0	174	5	12	11	8	4	71	395	6	1	1	0	82	243	2	8	5	0	3	62	69	8	8	2	21	5	0	0	191	64	2	14	12	3	20	13	59	631	1	3	22	0	0	0	75	58	8	50	5	7	10	25	20	3	11	31	7	356	1	8	8	6	0	128	58	47	54	1	13	22	39	15	170	15	0	2	3	94	78	285	62	1	6	13	25	6	7	2	141	2	3	32	7	0
"732609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"812105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"329490"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"778795"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"139405"	187	79	744	70	149	165	365	139	109	372	686	24	117	89	0	254	225	597	139	363	162	292	904	88	78	9	10	25	0	0	274	231	712	373	342	1304	264	65	2	0	5	170	0	0	364	218	528	110	2110	479	7	4	23	4	199	72	31	0	0	0	0	256	152	201	90	7	5	53	95	70	32	65	0	297	487	88	138	138	1	6	45	51	66	60	15	77	117	0	0	444	176	44	179	450	0	10	31	85	420	19	40	64	70	0	0	344	299	91	163	59	103	221	296	268	3	29	31	28	566	34	63	32	69	0	313	122	228	106	49	224	349	368	20	398	21	31	28	109	370	276	614	183	36	139	149	97	245	212	5	545	17	31	45	65	0
"137916"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4401982"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"750320"	175	9	17	5	4	24	39	1	0	20	1	7	6	2	0	26	36	36	1	73	7	2	0	0	4	3	0	6	0	0	33	21	38	14	6	4	1	3	2	1	0	8	0	0	44	20	17	6	1	10	2	1	2	0	0	4	2	0	0	0	0	55	1	3	0	6	1	19	1	6	6	5	0	60	22	1	2	10	0	1	7	6	2	4	2	41	5	0	0	79	57	0	7	0	1	3	2	44	0	1	8	16	10	0	0	129	70	13	67	5	2	4	2	0	0	2	1	1	2	1	3	4	6	0	93	31	49	59	4	9	29	2	2	0	5	10	4	3	128	99	15	47	2	1	9	9	3	1	3	1	4	4	15	1	0
"917888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"256569"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"235541"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"688259"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"554390"	6	0	1	3	2	6	1	0	0	0	1	1	5	2	0	1	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	1	2	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	2	3	3	0	0	0	0	0	4	0	3	1	0	0	4	10	2	6	0	0	0	0	0	1	1	1	3	6	0	0	5	1	4	4	4	1	4	0	0	0	0	0	0	1	0	1	4	5	0	3	1	7	8	5	3	0	0	0	1	4	1	3	3	0	1	1	2	7	1	1	1	1	0	1	2	1	0	1	5	0
"1072787"	4	23	14	0	7	9	22	3	180	19	153	31	0	1	0	7	2	26	2	7	6	193	6	22	2	32	100	3	0	0	19	3	15	6	7	10	77	2	8	32	78	0	0	0	14	7	5	5	35	32	29	32	93	54	41	0	31	0	0	0	0	23	2	1	45	35	44	1026	86	2	0	1	0	28	17	1	4	121	13	18	402	739	8	0	0	1	0	0	0	15	3	0	1	5	13	68	351	414	346	0	0	1	1	0	0	5	9	3	3	1	4	4	30	7	10	67	437	323	205	1	48	1	1	0	1	5	3	1	1	0	12	51	79	381	97	0	0	0	3	10	13	4	0	2	1	172	38	3	12	309	17	0	22	0	0
"570552"	12	6	72	0	0	0	0	0	0	0	1	7	0	1	0	13	13	79	0	0	0	0	0	0	0	0	0	1	0	0	13	19	60	0	0	0	0	0	0	0	0	0	0	0	20	29	20	0	0	0	0	0	0	0	0	2	1	0	0	0	0	29	0	0	0	0	0	0	0	8	0	0	0	27	45	0	0	0	0	0	0	2	0	8	0	5	1	0	0	38	42	0	0	0	0	0	0	0	0	3	1	5	0	0	0	22	8	10	31	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	49	10	35	24	0	0	0	0	0	0	15	3	0	1	18	11	69	59	0	0	0	0	0	0	0	0	7	10	1	1	0
"339660"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4300564"	88	13	48	32	107	134	299	52	104	129	69	10	15	0	0	17	34	82	87	304	128	92	22	48	47	27	56	4	0	0	24	41	30	130	83	30	180	28	41	13	107	2	0	0	30	38	21	44	86	120	6	48	153	55	15	1	6	0	0	0	0	34	57	70	34	15	54	98	53	6	0	1	0	30	60	34	149	396	10	46	175	79	2	4	3	5	2	0	0	31	13	30	230	20	18	75	16	235	90	0	6	6	0	0	0	106	55	6	8	22	40	92	39	16	1	26	108	39	33	6	11	3	0	0	45	13	13	5	24	197	320	100	107	141	36	1	0	0	104	62	54	10	28	54	192	202	235	5	13	91	13	0	4	0	0
